Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Flag,Compensation_Ratio,Hike_Band,OverTime_Flag,Overtime_LowHike_Risk,Tenure_Per_Level,Total_Comp_Score,Exp_Pay_Ratio,BusinessTravel_Enc,Department_Enc,EducationField_Enc,Gender_Enc,JobRole_Enc,MaritalStatus_Enc,OverTime_Enc,Hike_Band_Enc
30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1224,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491,11309,1,No,13,3,1,3,10,4,2,10,7,8,9,0,0.634464586674363,Medium,0,0,3.3333333333333335,6394.6,317.3636363636364,2,1,1,1,2,0,0,2
44,No,Travel_Rarely,200,Research & Development,29,4,Other,1225,4,Male,32,3,2,Research Scientist,4,Single,4541,7744,1,No,25,4,2,0,20,3,3,20,11,13,17,0,0.8252946686016277,High,0,0,6.666666666666667,5224.6,216.23809523809524,2,1,4,1,6,2,0,0
20,No,Travel_Rarely,654,Sales,21,3,Marketing,1226,3,Male,43,4,1,Sales Representative,4,Single,2678,5050,1,No,17,3,4,0,2,2,3,2,1,2,2,0,0.9609190541170095,High,0,0,1.0,3306.8,892.6666666666666,2,2,2,1,8,2,0,0
46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,No,11,3,3,1,12,3,2,6,3,1,4,0,1.341081118610749,Low,0,0,2.0,6527.4,567.6153846153846,2,1,5,1,4,0,0,1
42,No,Non-Travel,179,Human Resources,2,5,Medical,1231,4,Male,79,4,2,Human Resources,1,Married,6272,12858,7,No,16,3,1,1,10,3,4,4,3,0,3,0,1.1398916893788613,High,0,0,1.3333333333333333,6363.2,570.1818181818181,0,0,3,1,1,1,0,0
60,No,Travel_Rarely,696,Sales,7,4,Marketing,1233,2,Male,52,4,2,Sales Executive,4,Divorced,5220,10893,0,Yes,18,3,2,1,12,3,3,11,7,1,9,0,0.9486981215812589,High,1,0,3.6666666666666665,5932.0,401.53846153846155,2,2,2,1,7,0,1,0
32,No,Travel_Frequently,116,Research & Development,13,3,Other,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,No,20,4,3,1,2,2,3,2,2,2,2,0,0.9842423321295583,High,0,0,1.0,4645.8,914.3333333333334,1,1,4,0,2,1,0,0
32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1235,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7,0,0.9083511899737801,Medium,1,0,2.6666666666666665,4398.799999999999,454.3636363636364,1,1,1,0,6,2,1,2
36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1237,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7,0,1.0442840515269645,High,1,0,1.75,9251.2,569.5555555555555,2,1,5,0,4,0,1,0
33,No,Travel_Rarely,117,Research & Development,9,3,Medical,1238,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,0,No,13,3,2,1,15,5,3,14,10,4,10,0,0.9978774792753561,Medium,0,0,7.0,3968.6,173.8125,2,1,3,1,6,1,0,2
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,1239,2,Female,84,2,2,Sales Executive,2,Divorced,6852,11591,7,No,12,3,2,1,7,2,4,5,1,1,3,0,1.2453025917767788,Medium,0,0,1.6666666666666667,6311.2,856.5,2,2,5,0,7,0,0,2
25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,1240,3,Male,57,3,2,Sales Executive,4,Single,4950,20623,0,No,14,3,2,0,5,4,3,4,3,1,1,0,0.8996275290856764,Medium,0,0,1.3333333333333333,4370.0,825.0,2,2,1,1,7,2,0,2
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,1241,4,Male,63,3,1,Research Scientist,2,Married,3579,9369,0,Yes,21,4,1,1,12,2,3,11,9,5,7,0,1.2842155693371087,High,1,0,5.5,5247.4,275.3076923076923,2,1,3,1,6,1,1,0
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1242,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Yes,17,3,3,0,20,6,3,1,0,0,0,0,1.3436549867042713,High,1,0,0.25,9614.599999999999,628.1428571428571,1,1,3,0,5,1,1,0
35,No,Non-Travel,1212,Sales,8,2,Marketing,1243,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,Yes,11,3,2,1,16,6,2,13,2,4,12,0,1.0570167384603308,Low,1,1,3.25,8326.2,610.4117647058823,0,2,2,0,7,1,1,1
27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1244,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Yes,14,3,4,2,9,3,2,9,7,6,8,0,0.8019619439699464,Medium,1,0,4.5,4741.0,223.5,2,1,1,1,6,1,1,2
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,No,17,3,1,1,33,2,1,5,4,1,4,0,1.069749425393697,High,0,0,1.25,9001.2,308.88235294117646,1,1,1,0,4,0,0,0
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1246,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,No,13,3,4,1,10,5,3,10,5,7,7,0,0.721586339742086,Medium,0,0,5.0,3506.6,182.8181818181818,2,1,1,0,6,1,0,2
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1248,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,0,1,0.667045751158895,High,1,0,0.5,3615.3999999999996,929.5,0,1,3,0,6,2,1,0
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1249,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,No,15,3,1,3,3,5,3,3,2,1,2,0,1.3491619281105138,High,0,0,1.5,6756.0,940.0,2,1,1,0,6,0,0,0
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1250,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,No,14,3,1,0,36,2,3,10,9,0,9,0,1.1467523751050412,Medium,0,0,2.0,12067.4,480.5135135135135,2,1,1,1,5,1,0,2
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Yes,12,3,4,0,6,2,2,6,5,0,1,0,1.2418494760085712,Medium,1,0,2.0,5299.8,976.1428571428571,2,1,3,1,0,1,1,2
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,No,19,3,2,0,10,2,3,10,9,1,8,0,1.238032874370026,High,0,0,3.3333333333333335,5987.2,619.2727272727273,2,1,3,0,0,2,0,0
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1254,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,No,17,3,4,0,13,2,3,6,1,0,5,0,0.9397927177579865,High,0,0,2.0,4802.6,369.35714285714283,2,2,1,0,7,2,0,0
43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1255,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,No,14,3,2,1,25,2,3,8,7,0,7,0,1.0285628845613624,Medium,0,0,1.3333333333333333,14244.0,759.2307692307693,2,1,1,1,5,1,0,2
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1256,1,Male,85,2,5,Manager,3,Married,18711,12124,2,No,13,3,3,1,23,2,4,1,0,0,0,0,0.9749463086640147,Medium,0,0,0.16666666666666666,13526.6,779.625,2,1,3,1,3,1,0,2
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1257,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,No,12,3,3,0,12,2,2,11,10,0,7,0,1.3247621911127705,Medium,0,0,5.5,3415.2,284.0,1,1,5,1,6,1,0,2
48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,No,11,3,3,0,7,4,2,1,0,0,0,0,0.9182195143709587,Low,0,0,0.5,2635.3999999999996,319.875,2,1,5,1,2,2,0,1
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,No,11,3,2,3,5,2,3,5,3,0,3,0,0.9031490885782348,Low,0,0,2.5,5610.2,419.5,2,1,1,1,6,0,0,1
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Yes,11,3,2,2,6,2,3,6,0,1,0,0,1.2036834596231183,Low,1,1,2.0,7073.799999999999,946.1428571428571,2,1,1,1,0,0,1,1
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1263,4,Male,76,2,5,Research Director,4,Single,18265,8733,6,No,12,3,3,0,25,3,4,1,0,0,0,0,0.9517072485569038,Medium,0,0,0.16666666666666666,12159.0,702.5,2,1,1,1,5,2,0,2
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1264,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,No,14,3,2,2,9,2,2,7,7,1,7,0,1.0400042351197303,Medium,0,0,1.4,13074.4,1612.4,2,1,1,0,5,0,0,2
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1265,3,Female,89,4,1,Research Scientist,3,Married,2585,21643,0,No,17,3,4,0,2,5,2,1,0,0,0,0,0.9275488255759782,High,0,0,0.5,3251.0,861.6666666666666,2,1,5,0,6,1,0,0
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1267,2,Male,88,3,5,Manager,2,Married,18213,8751,7,No,11,3,3,1,26,5,3,22,9,3,10,0,0.9489977617282721,Low,0,0,3.6666666666666665,13027.8,674.5555555555555,2,2,2,1,3,1,0,1
33,No,Travel_Rarely,536,Sales,10,5,Marketing,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8,0,0.853599332012872,Medium,1,0,2.25,8428.0,761.8181818181819,2,2,2,1,7,0,1,2
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1269,2,Female,57,4,1,Research Scientist,4,Single,2994,21221,1,Yes,12,3,4,0,1,2,3,1,0,0,1,0,1.0743060672241698,Medium,1,0,0.5,2996.3999999999996,1497.0,2,1,1,0,6,2,1,2
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1270,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,No,22,4,4,1,1,2,3,1,0,0,1,0,0.4388364462976485,High,0,0,0.5,3933.8,611.5,2,1,1,1,6,1,0,0
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1273,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Yes,14,3,4,0,1,4,3,1,0,1,0,1,0.4011603818158389,Medium,1,0,0.5,2070.8,559.0,1,2,1,1,8,2,1,2
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1275,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Yes,20,4,2,0,8,2,2,8,5,2,2,0,1.031606527478119,High,1,0,4.0,3725.0,319.44444444444446,2,1,1,1,6,2,1,0
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1277,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Yes,16,3,1,0,26,2,3,24,10,1,11,1,0.9808342319646952,High,1,0,4.0,12894.4,697.1851851851852,2,2,2,0,3,2,1,0
55,No,Non-Travel,177,Research & Development,8,1,Medical,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Yes,15,3,4,1,34,3,3,33,9,15,0,0,0.8757217501997382,High,1,0,6.6,10646.2,387.9142857142857,0,1,3,1,0,0,1,0
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,No,20,4,3,0,2,2,1,2,2,2,2,1,0.941901612045239,High,0,0,1.0,3575.0,875.0,1,1,1,0,2,2,0,0
46,No,Travel_Rarely,168,Sales,4,2,Marketing,1280,4,Female,33,2,5,Manager,2,Married,18789,9946,2,No,14,3,3,1,26,2,3,11,4,0,8,0,0.9790105389069623,Medium,0,0,1.8333333333333333,13673.4,695.8888888888889,2,2,2,0,3,1,0,2
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2,0,0.8247494397961213,Medium,1,0,1.0,3922.7999999999997,907.6,2,2,2,0,7,2,1,2
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1282,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10,0,1.0341381747664316,High,1,0,4.833333333333333,15308.199999999999,620.21875,1,2,1,1,3,0,1,0
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,No,12,3,4,0,25,6,2,9,7,5,4,0,1.0707680403483664,Medium,0,0,2.25,7507.2,404.3076923076923,2,1,3,1,4,2,0,2
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,No,13,3,3,2,15,2,4,11,8,5,10,0,0.8076656038902518,Medium,0,0,3.6666666666666665,5966.4,277.75,1,1,3,0,2,0,0,2
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Yes,11,3,3,0,5,2,2,4,2,0,2,0,0.7728975513696933,Low,1,1,2.0,2392.3999999999996,359.0,1,1,3,1,2,2,1,1
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1288,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,No,14,3,4,2,26,4,2,25,9,14,13,0,0.9999048507969879,Medium,0,0,4.166666666666667,14914.0,710.7407407407408,2,1,1,1,3,0,0,2
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,No,11,3,4,2,14,5,4,10,9,1,8,0,0.8160257789080176,Low,0,0,3.3333333333333335,5794.0,299.3333333333333,1,0,1,1,1,1,0,1
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1291,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2,0,1.2580217340307078,Medium,1,0,1.5,3503.6,701.2,2,1,1,1,6,1,1,2
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1292,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0,0,0.43109424222044945,High,1,0,0.3333333333333333,3023.2,124.84210526315789,2,1,3,0,6,1,1,0
43,No,Travel_Rarely,531,Sales,4,4,Marketing,1293,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,No,14,3,4,0,23,3,4,21,7,15,17,0,1.042144960122159,Medium,0,0,5.25,7538.599999999999,426.2916666666667,2,2,2,0,7,2,0,2
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1294,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12,0,0.9832292792633354,Low,1,1,5.333333333333333,4346.0,284.7368421052632,2,1,1,0,4,2,1,1
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,No,11,3,4,1,10,2,3,10,7,0,5,1,0.8126510108351661,Low,0,0,2.5,6886.8,725.2727272727273,2,1,3,0,0,1,0,1
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1296,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2,0,1.3875556319157865,Medium,1,0,1.0,4520.2,1289.0,1,1,1,1,2,1,1,2
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,No,14,3,2,0,8,6,2,7,0,7,7,0,1.0183301999940526,Medium,0,0,3.5,3102.8,315.3333333333333,1,1,3,0,2,2,0,2
30,No,Non-Travel,879,Research & Development,9,2,Medical,1298,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7,0,0.8532830806176265,High,1,0,2.6666666666666665,4617.0,426.8181818181818,0,1,3,0,4,2,1,0
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7,1,1.198098850521544,Medium,1,0,3.5,5303.4,303.54545454545456,2,1,5,0,2,0,1,2
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1301,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,No,11,3,2,0,5,2,2,3,2,1,2,0,0.7463448964015608,Low,0,0,1.5,2348.0,346.6666666666667,2,1,5,1,6,2,0,1
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1303,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,No,18,3,4,0,2,3,2,2,2,2,1,0,0.7520860109892651,High,0,0,1.0,3057.6,698.6666666666666,2,1,3,0,6,2,0,0
32,No,Travel_Rarely,604,Sales,8,3,Medical,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,No,15,3,3,2,10,4,4,10,7,0,8,0,1.1284418844632254,High,0,0,3.3333333333333335,7225.4,564.4545454545455,2,2,3,1,7,1,0,0
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1306,2,Female,83,3,5,Manager,2,Single,18061,13035,3,No,22,4,3,0,22,4,3,0,0,0,0,0,0.9410777233061177,High,0,0,0.0,13036.6,785.2608695652174,1,1,3,0,3,2,0,0
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1307,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2,0,1.1044401214311053,Medium,1,0,3.8,13573.8,778.3181818181819,2,1,3,0,3,0,1,2
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,No,12,3,4,2,2,3,3,2,2,2,2,0,0.8511202376271645,Medium,0,0,1.0,4623.2,790.6666666666666,2,1,1,1,6,0,0,2
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,No,18,3,1,1,10,3,3,10,4,1,1,1,0.8874507524293653,High,0,0,3.3333333333333335,5729.799999999999,443.90909090909093,2,1,1,1,2,1,0,0
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1310,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,No,13,3,1,0,6,2,3,5,2,0,3,1,1.4008319593998526,Medium,0,0,2.5,3642.4,557.7142857142857,2,1,3,1,6,2,0,2
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,No,12,3,1,1,10,6,3,9,2,6,7,0,0.8409245610261465,Medium,0,0,3.0,4976.2,420.6363636363636,2,1,5,0,2,1,0,2
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,No,12,3,1,0,10,0,3,7,7,1,7,0,0.7226054488424002,Medium,0,0,1.75,5456.4,644.9090909090909,2,1,5,0,0,1,0,2
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1314,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,No,12,3,3,0,10,3,4,7,6,5,7,0,1.2282397021069917,Medium,0,0,3.5,3253.7999999999997,311.1818181818182,2,0,1,0,1,2,0,2
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1315,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,No,11,3,1,3,10,6,3,9,8,7,5,0,1.2129523493167282,Low,0,0,3.0,8104.4,606.7272727272727,0,1,1,0,2,1,0,1
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1317,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2,0,1.0887665274634735,Low,1,1,0.6,11228.0,649.2307692307693,2,1,1,0,5,1,1,1
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1318,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0,1,0.9263284397762598,Medium,1,0,1.25,6656.4,909.4,2,2,2,1,7,2,1,2
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1319,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7,1,0.8603221907136893,High,1,0,2.0,6967.599999999999,767.8181818181819,2,2,1,1,7,2,1,0
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,1321,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8,0,1.2137815799839358,High,1,0,2.25,11449.599999999999,1191.6,2,1,3,0,3,1,1,0
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,No,11,3,1,0,9,6,3,8,7,1,7,0,0.8240224680554459,Low,0,0,2.6666666666666665,3820.4,453.4,2,1,1,1,4,2,0,1
31,No,Non-Travel,587,Sales,2,4,Life Sciences,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Yes,19,3,1,1,10,5,2,10,8,9,6,0,1.0035394533401927,High,1,0,2.5,8811.2,895.6363636363636,0,2,1,0,7,0,1,0
41,No,Non-Travel,256,Sales,10,2,Medical,1329,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,No,13,3,1,0,19,4,3,19,2,11,9,0,1.1179007942234336,Medium,0,0,6.333333333333333,4990.6,307.55,0,2,3,1,7,2,0,2
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1331,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2,1,0.8260028613059581,Low,1,1,1.5,2481.2,575.5,1,2,1,0,8,2,1,1
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1333,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,No,12,3,3,0,10,4,4,3,2,1,2,1,0.8475320410098494,Medium,0,0,1.5,2617.2,214.72727272727272,2,1,1,1,2,1,0,2
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1334,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Yes,13,3,4,0,21,3,2,20,8,2,10,0,1.1520414068142832,Medium,1,0,4.0,12016.6,811.8636363636364,0,1,1,1,3,1,1,2
55,No,Travel_Rarely,282,Research & Development,2,2,Medical,1336,4,Female,58,1,5,Manager,3,Married,19187,6992,4,No,14,3,4,1,23,5,3,19,9,9,11,0,0.9997485342491822,Medium,0,0,3.1666666666666665,13912.199999999999,799.4583333333334,2,1,3,0,3,1,0,2
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1338,4,Male,99,3,5,Manager,2,Single,19717,4022,6,No,14,3,1,0,36,4,3,7,3,7,7,0,1.027364457694852,Medium,0,0,1.1666666666666667,13230.199999999999,532.8918918918919,2,0,1,1,3,2,0,2
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,No,16,3,2,1,6,0,3,4,2,0,0,0,1.2716568811765054,High,0,0,2.0,4726.4,506.2857142857143,0,1,1,1,6,0,0,0
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,No,11,3,4,1,10,0,2,9,7,1,6,0,0.8658227114689035,Low,0,0,2.25,7200.0,772.7272727272727,2,1,1,1,0,0,0,1
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1346,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,No,13,3,3,0,9,4,3,9,8,8,8,0,0.8471038208218865,Medium,0,0,3.0,4096.6,466.1,2,1,1,1,6,2,0,2
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,No,17,3,4,1,10,2,3,9,3,1,7,0,0.745691262997683,High,0,0,3.0,5161.799999999999,373.0,1,2,2,0,7,0,0,0
35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1350,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1,0,0.7722257315323312,Low,1,1,3.0,3649.4,424.9,1,1,1,1,6,2,1,1
51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1352,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10,0,0.904682423827173,Low,1,1,6.6,10515.6,412.52941176470586,2,0,1,1,3,0,1,1
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,No,15,3,4,1,11,3,3,7,7,1,7,0,1.2527540521187006,High,0,0,2.3333333333333335,6635.8,574.4166666666666,2,2,1,0,7,0,0,0
34,No,Travel_Rarely,507,Sales,15,2,Medical,1356,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,No,12,3,4,0,10,6,4,10,8,9,6,0,1.1131754779090441,Medium,0,0,3.3333333333333335,4875.0,556.8181818181819,2,2,3,0,7,2,0,2
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,No,11,3,3,3,7,6,2,3,2,1,2,0,1.3165093388929454,Low,0,0,1.5,6301.4,458.625,2,1,3,1,2,1,0,1
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1360,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Yes,14,3,4,0,31,0,2,10,9,5,9,1,1.0194298466330336,Medium,1,0,2.5,7404.8,312.75,2,1,3,0,4,1,1,2
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1361,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,No,22,4,3,1,7,3,3,4,2,0,3,0,0.8565025325531374,High,0,0,2.0,4632.2,298.375,2,1,1,1,2,1,0,0
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1362,1,Female,83,4,2,Sales Executive,1,Married,4639,2261,2,No,16,3,4,1,17,2,2,15,7,6,13,0,0.8431054762481723,High,0,0,5.0,5383.4,257.72222222222223,1,2,2,0,7,1,0,0
